x1_theta,x2_theta_dot,detJ,trJ,sigma_min,sigma_max,cond2,spectral_radius_J,near_singular
-0.07662421106316541,-1.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.8999999999999999,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.7999999999999998,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.7,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.5999999999999999,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.5,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.3999999999999999,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.2999999999999998,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.19999999999999996,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,-0.09999999999999987,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.10000000000000009,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.20000000000000018,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.30000000000000027,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.40000000000000036,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.5,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.6000000000000001,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.7000000000000002,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.8000000000000003,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,0.9000000000000004,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.1,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.2000000000000002,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.3000000000000003,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.4000000000000004,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.5,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.6,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.7000000000000002,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.8000000000000003,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,1.9000000000000004,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
-0.07662421106316541,2.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-2.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.9,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.8,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.7,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.6,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.5,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.4,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.2999999999999998,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.2,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.1,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-1.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.8999999999999999,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.7999999999999998,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.7,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.5999999999999999,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.5,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.3999999999999999,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.2999999999999998,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.19999999999999996,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,-0.09999999999999987,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.10000000000000009,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.20000000000000018,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.30000000000000027,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.40000000000000036,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.5,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.6000000000000001,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.7000000000000002,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.8000000000000003,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,0.9000000000000004,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.1,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.2000000000000002,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.3000000000000003,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.4000000000000004,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.5,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.6,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.7000000000000002,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.8000000000000003,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,1.9000000000000004,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.07662421106316586,2.0,0.9970658011837404,0.0,0.9970658011837404,1.0,1.0029428336753463,0.998531822819754,False
0.22987263318949758,-2.0,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.9,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.8,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.7,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.6,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.5,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.4,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.2999999999999998,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.2,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.1,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-1.0,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.8999999999999999,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.7999999999999998,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.7,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.5999999999999999,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.5,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.3999999999999999,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.2999999999999998,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.19999999999999996,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,-0.09999999999999987,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.0,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.10000000000000009,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.20000000000000018,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.30000000000000027,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.40000000000000036,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.5,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.6000000000000001,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.7000000000000002,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.8000000000000003,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,0.9000000000000004,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.0,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.1,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.2000000000000002,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.3000000000000003,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.4000000000000004,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.5,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.6,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.7000000000000002,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.8000000000000003,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,1.9000000000000004,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.22987263318949758,2.0,0.973695423877779,0.0,0.973695423877779,1.0,1.0270151994937617,0.9867600639860629,False
0.38312105531582885,-2.0,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.9,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.8,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.7,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.6,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.5,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.4,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.2999999999999998,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.2,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.1,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-1.0,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.8999999999999999,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.7999999999999998,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.7,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.5999999999999999,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.5,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.3999999999999999,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.2999999999999998,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.19999999999999996,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,-0.09999999999999987,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.0,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.10000000000000009,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.20000000000000018,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.30000000000000027,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.40000000000000036,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.5,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.6000000000000001,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.7000000000000002,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.8000000000000003,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,0.9000000000000004,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.0,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.1,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.2000000000000002,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.3000000000000003,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.4000000000000004,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.5,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.6,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.7000000000000002,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.8000000000000003,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,1.9000000000000004,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.38312105531582885,2.0,0.9275024511020945,0.0,0.9275024511020945,1.0,1.0781642666407631,0.9630692867608719,False
0.5363694774421601,-2.0,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.9,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.8,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.7,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.6,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.5,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.4,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.2999999999999998,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.2,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.1,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-1.0,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.8999999999999999,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.7999999999999998,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.7,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.5999999999999999,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.5,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.3999999999999999,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.2999999999999998,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.19999999999999996,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,-0.09999999999999987,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.0,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.10000000000000009,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.20000000000000018,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.30000000000000027,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.40000000000000036,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.5,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.6000000000000001,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.7000000000000002,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.8000000000000003,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,0.9000000000000004,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.0,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.1,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.2000000000000002,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.3000000000000003,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.4000000000000004,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.5,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.6,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.7000000000000002,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.8000000000000003,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,1.9000000000000004,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.5363694774421601,2.0,0.859569606987201,0.0,0.859569606987201,0.9999999999999999,1.1633729157839918,0.9271297681485591,False
0.6896178995684914,-2.0,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.9,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.8,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.7,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.6,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.5,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.4,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.2999999999999998,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.2,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.1,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-1.0,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.8999999999999999,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.7999999999999998,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.7,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.5999999999999999,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.5,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.3999999999999999,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.2999999999999998,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.19999999999999996,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,-0.09999999999999987,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,0.0,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,0.10000000000000009,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,0.20000000000000018,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,0.30000000000000027,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,0.40000000000000036,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
0.6896178995684914,0.5,0.7714891798219428,0.0,0.7714891798219428,0.9999999999999999,1.2961944589174883,0.8783445678217306,False
