x1_theta,x2_theta_dot,detJ,trJ,sigma_min,sigma_max,cond2,spectral_radius_J,FTLE_T,T_horizon,dt,near_singular
-0.3141592653589793,0.7000000000000002,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.031327217690679705,5.0,0.01,False
-0.3141592653589793,0.8000000000000003,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.04057778363620002,5.0,0.01,False
-0.3141592653589793,0.9000000000000004,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.05092503389235328,5.0,0.01,False
-0.3141592653589793,1.0,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.062438546717500466,5.0,0.01,False
-0.3141592653589793,1.1,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.07550097305362914,5.0,0.01,False
-0.3141592653589793,1.2000000000000002,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.09116047004216674,5.0,0.01,False
-0.3141592653589793,1.3000000000000003,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.11166992636687537,5.0,0.01,False
-0.3141592653589793,1.4000000000000004,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.141015614150489,5.0,0.01,False
-0.3141592653589793,1.5,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.18473358708793663,5.0,0.01,False
-0.3141592653589793,1.6,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.24815772248666612,5.0,0.01,False
-0.3141592653589793,1.7000000000000002,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.33420834587209514,5.0,0.01,False
-0.3141592653589793,1.8000000000000003,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.4473146044592685,5.0,0.01,False
-0.3141592653589793,1.9000000000000004,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.6291057161917234,5.0,0.01,False
-0.3141592653589793,2.0,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.7567898937617856,5.0,0.01,False
-0.15707963267948966,-2.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.8091696940247091,5.0,0.01,False
-0.15707963267948966,-1.9,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.5872055086722625,5.0,0.01,False
-0.15707963267948966,-1.8,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.41677303025405915,5.0,0.01,False
-0.15707963267948966,-1.7,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.29817299497604366,5.0,0.01,False
-0.15707963267948966,-1.6,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.2148243069536255,5.0,0.01,False
-0.15707963267948966,-1.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.16460081538118826,5.0,0.01,False
-0.15707963267948966,-1.4,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.1370634887015809,5.0,0.01,False
-0.15707963267948966,-1.2999999999999998,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.12025033142111151,5.0,0.01,False
-0.15707963267948966,-1.2,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.10690122844800827,5.0,0.01,False
-0.15707963267948966,-1.1,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.09405665541715569,5.0,0.01,False
-0.15707963267948966,-1.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.08097838279438223,5.0,0.01,False
-0.15707963267948966,-0.8999999999999999,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.06783369023165133,5.0,0.01,False
-0.15707963267948966,-0.7999999999999998,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.05507594547419023,5.0,0.01,False
-0.15707963267948966,-0.7,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.043172009681076394,5.0,0.01,False
-0.15707963267948966,-0.5999999999999999,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.03249221197749064,5.0,0.01,False
-0.15707963267948966,-0.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.023282267708930826,5.0,0.01,False
-0.15707963267948966,-0.3999999999999999,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.01567697991111448,5.0,0.01,False
-0.15707963267948966,-0.2999999999999998,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.00973204505622276,5.0,0.01,False
-0.15707963267948966,-0.19999999999999996,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.005458593919362438,5.0,0.01,False
-0.15707963267948966,-0.09999999999999987,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.0028273162884981866,5.0,0.01,False
-0.15707963267948966,0.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.0015727008777040184,5.0,0.01,False
-0.15707963267948966,0.10000000000000009,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.0012482148095410764,5.0,0.01,False
-0.15707963267948966,0.20000000000000018,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.002753902427299915,5.0,0.01,False
-0.15707963267948966,0.30000000000000027,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.0060047916590884225,5.0,0.01,False
-0.15707963267948966,0.40000000000000036,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.010723598479651144,5.0,0.01,False
-0.15707963267948966,0.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.016850247979479614,5.0,0.01,False
-0.15707963267948966,0.6000000000000001,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.02432651435318219,5.0,0.01,False
-0.15707963267948966,0.7000000000000002,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.033057172395588356,5.0,0.01,False
-0.15707963267948966,0.8000000000000003,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.042900112157827575,5.0,0.01,False
-0.15707963267948966,0.9000000000000004,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.05367989598753784,5.0,0.01,False
-0.15707963267948966,1.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.06524824136735642,5.0,0.01,False
-0.15707963267948966,1.1,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.07763817841503856,5.0,0.01,False
-0.15707963267948966,1.2000000000000002,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.09139500999704041,5.0,0.01,False
-0.15707963267948966,1.3000000000000003,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.10820065471795373,5.0,0.01,False
-0.15707963267948966,1.4000000000000004,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.13179732421641324,5.0,0.01,False
-0.15707963267948966,1.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.16857649409105901,5.0,0.01,False
-0.15707963267948966,1.6,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.22614290817308627,5.0,0.01,False
-0.15707963267948966,1.7000000000000002,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.3094772303822382,5.0,0.01,False
-0.15707963267948966,1.8000000000000003,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.4204389549680596,5.0,0.01,False
-0.15707963267948966,1.9000000000000004,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.5865384398003503,5.0,0.01,False
-0.15707963267948966,2.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.7781408678946582,5.0,0.01,False
0.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7920740718482987,5.0,0.01,False
0.0,-1.9,1.0,0.0,1.0,1.0,1.0,1.0,0.5723541783462166,5.0,0.01,False
0.0,-1.8,1.0,0.0,1.0,1.0,1.0,1.0,0.41012757558773,5.0,0.01,False
0.0,-1.7,1.0,0.0,1.0,1.0,1.0,1.0,0.29714992281620284,5.0,0.01,False
0.0,-1.6,1.0,0.0,1.0,1.0,1.0,1.0,0.2151644618039925,5.0,0.01,False
0.0,-1.5,1.0,0.0,1.0,1.0,1.0,1.0,0.16239644221980087,5.0,0.01,False
0.0,-1.4,1.0,0.0,1.0,1.0,1.0,1.0,0.13116483075448424,5.0,0.01,False
0.0,-1.2999999999999998,1.0,0.0,1.0,1.0,1.0,1.0,0.11166725672009106,5.0,0.01,False
0.0,-1.2,1.0,0.0,1.0,1.0,1.0,1.0,0.09705680762025572,5.0,0.01,False
0.0,-1.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0840387134722084,5.0,0.01,False
0.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07148094438681062,5.0,0.01,False
0.0,-0.8999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,0.05925008783826109,5.0,0.01,False
0.0,-0.7999999999999998,1.0,0.0,1.0,1.0,1.0,1.0,0.04758491832393287,5.0,0.01,False
0.0,-0.7,1.0,0.0,1.0,1.0,1.0,1.0,0.03680351905316858,5.0,0.01,False
0.0,-0.5999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,0.027180063355513286,5.0,0.01,False
0.0,-0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.018906151697123296,5.0,0.01,False
0.0,-0.3999999999999999,1.0,0.0,1.0,1.0,1.0,1.0,0.012093118160553511,5.0,0.01,False
0.0,-0.2999999999999998,1.0,0.0,1.0,1.0,1.0,1.0,0.0067912888661439815,5.0,0.01,False
0.0,-0.19999999999999996,1.0,0.0,1.0,1.0,1.0,1.0,0.003012917436549377,5.0,0.01,False
0.0,-0.09999999999999987,1.0,0.0,1.0,1.0,1.0,1.0,0.0007522254674640363,5.0,0.01,False
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-6.942668662215055e-13,5.0,0.01,False
0.0,0.10000000000000009,1.0,0.0,1.0,1.0,1.0,1.0,0.0007522254674640583,5.0,0.01,False
0.0,0.20000000000000018,1.0,0.0,1.0,1.0,1.0,1.0,0.0030129174365493556,5.0,0.01,False
0.0,0.30000000000000027,1.0,0.0,1.0,1.0,1.0,1.0,0.0067912888661439815,5.0,0.01,False
0.0,0.40000000000000036,1.0,0.0,1.0,1.0,1.0,1.0,0.012093118160553511,5.0,0.01,False
0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.018906151697123296,5.0,0.01,False
0.0,0.6000000000000001,1.0,0.0,1.0,1.0,1.0,1.0,0.027180063355513286,5.0,0.01,False
0.0,0.7000000000000002,1.0,0.0,1.0,1.0,1.0,1.0,0.03680351905316858,5.0,0.01,False
0.0,0.8000000000000003,1.0,0.0,1.0,1.0,1.0,1.0,0.047584918323932926,5.0,0.01,False
0.0,0.9000000000000004,1.0,0.0,1.0,1.0,1.0,1.0,0.05925008783826119,5.0,0.01,False
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.07148094438681062,5.0,0.01,False
0.0,1.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0840387134722084,5.0,0.01,False
0.0,1.2000000000000002,1.0,0.0,1.0,1.0,1.0,1.0,0.09705680762025576,5.0,0.01,False
0.0,1.3000000000000003,1.0,0.0,1.0,1.0,1.0,1.0,0.11166725672009122,5.0,0.01,False
0.0,1.4000000000000004,1.0,0.0,1.0,1.0,1.0,1.0,0.13116483075448482,5.0,0.01,False
0.0,1.5,1.0,0.0,1.0,1.0,1.0,1.0,0.16239644221980087,5.0,0.01,False
0.0,1.6,1.0,0.0,1.0,1.0,1.0,1.0,0.2151644618039925,5.0,0.01,False
0.0,1.7000000000000002,1.0,0.0,1.0,1.0,1.0,1.0,0.2971499228162028,5.0,0.01,False
0.0,1.8000000000000003,1.0,0.0,1.0,1.0,1.0,1.0,0.41012757558773,5.0,0.01,False
0.0,1.9000000000000004,1.0,0.0,1.0,1.0,1.0,1.0,0.572354178346217,5.0,0.01,False
0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7920740718482987,5.0,0.01,False
0.15707963267948966,-2.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.7781408678946582,5.0,0.01,False
0.15707963267948966,-1.9,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.5865384398003499,5.0,0.01,False
0.15707963267948966,-1.8,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.4204389549680596,5.0,0.01,False
0.15707963267948966,-1.7,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.30947723038223796,5.0,0.01,False
0.15707963267948966,-1.6,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.22614290817308627,5.0,0.01,False
0.15707963267948966,-1.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.16857649409105901,5.0,0.01,False
0.15707963267948966,-1.4,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.13179732421641321,5.0,0.01,False
0.15707963267948966,-1.2999999999999998,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.10820065471795365,5.0,0.01,False
0.15707963267948966,-1.2,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.09139500999704041,5.0,0.01,False
0.15707963267948966,-1.1,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.07763817841503856,5.0,0.01,False
0.15707963267948966,-1.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.06524824136735642,5.0,0.01,False
0.15707963267948966,-0.8999999999999999,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.053679895987537786,5.0,0.01,False
0.15707963267948966,-0.7999999999999998,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.04290011215782731,5.0,0.01,False
0.15707963267948966,-0.7,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.033057172395588315,5.0,0.01,False
0.15707963267948966,-0.5999999999999999,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.02432651435318219,5.0,0.01,False
0.15707963267948966,-0.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.016850247979479614,5.0,0.01,False
0.15707963267948966,-0.3999999999999999,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.010723598479650966,5.0,0.01,False
0.15707963267948966,-0.2999999999999998,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.006004791659088339,5.0,0.01,False
0.15707963267948966,-0.19999999999999996,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.002753902427299893,5.0,0.01,False
0.15707963267948966,-0.09999999999999987,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.0012482148095410764,5.0,0.01,False
0.15707963267948966,0.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.0015727008777040184,5.0,0.01,False
0.15707963267948966,0.10000000000000009,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.0028273162884981866,5.0,0.01,False
0.15707963267948966,0.20000000000000018,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.005458593919362438,5.0,0.01,False
0.15707963267948966,0.30000000000000027,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.00973204505622276,5.0,0.01,False
0.15707963267948966,0.40000000000000036,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.01567697991111459,5.0,0.01,False
0.15707963267948966,0.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.023282267708930826,5.0,0.01,False
0.15707963267948966,0.6000000000000001,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.03249221197749059,5.0,0.01,False
0.15707963267948966,0.7000000000000002,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.04317200968107652,5.0,0.01,False
0.15707963267948966,0.8000000000000003,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.05507594547419027,5.0,0.01,False
0.15707963267948966,0.9000000000000004,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.06783369023165134,5.0,0.01,False
0.15707963267948966,1.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.08097838279438223,5.0,0.01,False
0.15707963267948966,1.1,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.09405665541715569,5.0,0.01,False
0.15707963267948966,1.2000000000000002,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.10690122844800834,5.0,0.01,False
0.15707963267948966,1.3000000000000003,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.12025033142111147,5.0,0.01,False
0.15707963267948966,1.4000000000000004,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.1370634887015809,5.0,0.01,False
0.15707963267948966,1.5,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.16460081538118826,5.0,0.01,False
0.15707963267948966,1.6,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.2148243069536255,5.0,0.01,False
0.15707963267948966,1.7000000000000002,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.298172994976044,5.0,0.01,False
0.15707963267948966,1.8000000000000003,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.41677303025405926,5.0,0.01,False
0.15707963267948966,1.9000000000000004,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.5872055086722632,5.0,0.01,False
0.15707963267948966,2.0,0.9876883405951378,0.0,0.9876883405951378,1.0,1.0124651257880029,0.9938251056373741,0.8091696940247091,5.0,0.01,False
0.3141592653589793,-2.0,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.7567898937617856,5.0,0.01,False
0.3141592653589793,-1.9,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.6291057161917221,5.0,0.01,False
0.3141592653589793,-1.8,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.44731460445926835,5.0,0.01,False
0.3141592653589793,-1.7,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.33420834587209497,5.0,0.01,False
0.3141592653589793,-1.6,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.24815772248666612,5.0,0.01,False
0.3141592653589793,-1.5,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.18473358708793663,5.0,0.01,False
0.3141592653589793,-1.4,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.14101561415048894,5.0,0.01,False
0.3141592653589793,-1.2999999999999998,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.11166992636687523,5.0,0.01,False
0.3141592653589793,-1.2,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.09116047004216665,5.0,0.01,False
0.3141592653589793,-1.1,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.07550097305362914,5.0,0.01,False
0.3141592653589793,-1.0,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.062438546717500466,5.0,0.01,False
0.3141592653589793,-0.8999999999999999,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.05092503389235316,5.0,0.01,False
0.3141592653589793,-0.7999999999999998,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.04057778363619998,5.0,0.01,False
0.3141592653589793,-0.7,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.03132721769067964,5.0,0.01,False
0.3141592653589793,-0.5999999999999999,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.02322762084284934,5.0,0.01,False
0.3141592653589793,-0.5,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.01637391795298875,5.0,0.01,False
0.3141592653589793,-0.3999999999999999,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.010890102050785739,5.0,0.01,False
0.3141592653589793,-0.2999999999999998,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.006992140251098853,5.0,0.01,False
0.3141592653589793,-0.19999999999999996,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.005069814565685071,5.0,0.01,False
0.3141592653589793,-0.09999999999999987,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.005131624949942615,5.0,0.01,False
0.3141592653589793,0.0,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.006329844645678375,5.0,0.01,False
0.3141592653589793,0.10000000000000009,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.008344228568615369,5.0,0.01,False
0.3141592653589793,0.20000000000000018,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.011532224508336998,5.0,0.01,False
0.3141592653589793,0.30000000000000027,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.01629510611714172,5.0,0.01,False
0.3141592653589793,0.40000000000000036,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.02284177036026843,5.0,0.01,False
0.3141592653589793,0.5,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.031226662745429602,5.0,0.01,False
0.3141592653589793,0.6000000000000001,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.0413923972403601,5.0,0.01,False
0.3141592653589793,0.7000000000000002,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.053161024280463945,5.0,0.01,False
0.3141592653589793,0.8000000000000003,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.06620564878286504,5.0,0.01,False
0.3141592653589793,0.9000000000000004,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.08003636132704323,5.0,0.01,False
0.3141592653589793,1.0,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.09403205654355463,5.0,0.01,False
0.3141592653589793,1.1,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.10755774455564178,5.0,0.01,False
0.3141592653589793,1.2000000000000002,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.12024563116115912,5.0,0.01,False
0.3141592653589793,1.3000000000000003,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.13264658362895984,5.0,0.01,False
0.3141592653589793,1.4000000000000004,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.1477354920545715,5.0,0.01,False
0.3141592653589793,1.5,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.17366688384819612,5.0,0.01,False
0.3141592653589793,1.6,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.2249144332094069,5.0,0.01,False
0.3141592653589793,1.7000000000000002,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.3141298148743526,5.0,0.01,False
0.3141592653589793,1.8000000000000003,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.44301582760157,5.0,0.01,False
0.3141592653589793,1.9000000000000004,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.6368724497158166,5.0,0.01,False
0.3141592653589793,2.0,0.9510565162951535,0.0,0.9510565162951535,0.9999999999999999,1.0514622242382672,0.9752212653009334,0.8073159969188043,5.0,0.01,False
0.47123889803846897,-2.0,0.8910065241883679,0.0,0.8910065241883679,1.0,1.1223262376343608,0.9439314192187734,0.7084805340208499,5.0,0.01,False
0.47123889803846897,-1.9,0.8910065241883679,0.0,0.8910065241883679,1.0,1.1223262376343608,0.9439314192187734,0.6889052089020554,5.0,0.01,False
0.47123889803846897,-1.8,0.8910065241883679,0.0,0.8910065241883679,1.0,1.1223262376343608,0.9439314192187734,0.4953055512591431,5.0,0.01,False
0.47123889803846897,-1.7,0.8910065241883679,0.0,0.8910065241883679,1.0,1.1223262376343608,0.9439314192187734,0.37096967957368776,5.0,0.01,False
0.47123889803846897,-1.6,0.8910065241883679,0.0,0.8910065241883679,1.0,1.1223262376343608,0.9439314192187734,0.28106491188787436,5.0,0.01,False
0.47123889803846897,-1.5,0.8910065241883679,0.0,0.8910065241883679,1.0,1.1223262376343608,0.9439314192187734,0.2117622042263151,5.0,0.01,False
